book_id,book_title,language,speaker_id,section_id,section_number,section_title,playtime,audio_link,file_id
14122,Vigil Strange I Kept on the Field One Night,English,4705,466429,1,Vigil Strange I Kept on the Field One Night - Read by ALP,203,https://www.archive.org/download/vigil_strange_1906.poem_librivox/vigil_whitman_alp.mp3,vigil_whitman_alp
14124,Search,English,12787,466479,1,Chapter 01,867,https://www.archive.org/download/the_search_1912_librivox/search_01_hill.mp3,search_01_hill
14125,Frithiof Saga,English,7756,466498,1,Frithiof and Ingeborg,344,https://www.archive.org/download/frithiof_saga_1910_librivox/frithiofsaga_01_schmidt.mp3,frithiofsaga_01_schmidt
14126,Talks To Farmers,English,13408,466519,1,The Sluggard's Farm,2514,https://www.archive.org/download/talkstofarmers_1910_librivox/talkstofarmers_01_spurgeon.mp3,talkstofarmers_01_spurgeon
14127,Spiritual Combat,English,13411,466538,1,Introduction,326,https://www.archive.org/download/spiritual_combat_2309_librivox/spiritualcombat_00_scupoli.mp3,spiritualcombat_00_scupoli
14128,Pee-Wee Harris (Version 2),English,13257,466602,1,Foreword,238,https://www.archive.org/download/pee-wee_harris_1909_librivox/peeweeharris_00_fitzhugh.mp3,peeweeharris_00_fitzhugh
14129,Science in Short Chapters,English,13145,466639,1,"The Fuel of the Sun, Part I",1776,https://www.archive.org/download/science_short_2002_librivox/scienceinshort_01_williams.mp3,scienceinshort_01_williams
14131,Unitarian Catechism,English,13278,466746,1,Introduction and Preface,199,https://www.archive.org/download/unitarian_catechism_1911_librivox/unitariancatechism_00_savage.mp3,unitariancatechism_00_savage
14133,"Life of Ludwig van Beethoven, Volume I (Version 2)",English,5872,466834,1,Introduction,2188,https://www.archive.org/download/life_beethoven1_v2_2009_librivox/lifeofludwigvanbeethoven1_00_thayer.mp3,lifeofludwigvanbeethoven1_00_thayer
14134,Story of a Woolly Dog,English,12565,466872,1,Poor Toys,644,https://www.archive.org/download/storywoollydog_1906_librivox/woollydog_01_hope.mp3,woollydog_01_hope
14137,Hurricane Hunters,English,6454,466970,1,Monsters Of The World Of Storms,2227,https://www.archive.org/download/the_hurricane_hunters_1907_librivox/hurricanehunters_01_tannehill.mp3,hurricanehunters_01_tannehill
14138,"Ben, The Luggage Boy; Or, Among the Wharves",English,13278,466988,1,Preface,126,"https://www.archive.org/download/bentheluggageboy_2002_librivox/bentheluggageboy_00_alger,jr.mp3","bentheluggageboy_00_alger,jr"
14139,Last Diary,English,5321,467015,1,Preface,3460,https://www.archive.org/download/last_diary_2309_librivox/lastdiary_00_barbellion.mp3,lastdiary_00_barbellion
14140,Spring Harvest,English,11084,467046,1,Introductory Note,161,https://www.archive.org/download/spring_harvest_1907_librivox/springharvest_00_smith.mp3,springharvest_00_smith
14141,Book of the Thousand Nights and a Night (Arabian Nights) Volume 11,English,12500,467100,1,Dedication & Translator's Foreword,327,https://www.archive.org/download/arabian_nights_11_2101_librivox/arabiannightsvolume11_00_anonymous.mp3,arabiannightsvolume11_00_anonymous
14142,Ante-Nicene Christian Library: Translations of the Writings of the Fathers Down to A.D. 325,English,13278,467154,1,Introduction,992,https://www.archive.org/download/ante-nicene1_ks_2004_librivox/antenicene1_00_roberts.mp3,antenicene1_00_roberts
14143,Wishes,English,4705,467221,1,Wishes - Read by ALP,61,https://www.archive.org/download/wishes_1906.poem_librivox/wishes_shorter_alp.mp3,wishes_shorter_alp
14145,Discoveries Among the Ruins of Nineveh and Babylon,English,9835,467312,1,Prefatory note & Preface,328,https://www.archive.org/download/ruinsof_nineveh_babylon_2103_librivox/discoveriesnineveh_00_layard.mp3,discoveriesnineveh_00_layard
14146,"Chicago Race Riots, July 1919",English,13278,467348,1,Introductory Note,254,https://www.archive.org/download/the_chicago_race_riots_1906_librivox/chicagoraceriots_00_sandburg.mp3,chicagoraceriots_00_sandburg
14148,"Book of Irish Poetry, part I",English,12536,467381,1,Dedication,65,https://www.archive.org/download/book_irish_poetry_1911_librivox/irishpoetrypart1_001_graves.mp3,irishpoetrypart1_001_graves
14149,Uncle Wiggily on the Farm,English,12918,467544,1,Uncle Wiggily and the Oats,477,https://www.archive.org/download/unclewiggilyonthefarm_1911_librivox/unclewiggilyonthefarm_01_garis.mp3,unclewiggilyonthefarm_01_garis
14150,Flowers of Shakespeare,English,11982,467592,1,"Primroses, Cowslips, and Oxlips",1205,https://www.archive.org/download/theflowersofshakespeare_1910_librivox/flowersofshakespeare_01_singleton.mp3,flowersofshakespeare_01_singleton
14151,Martian Odyssey & A Valley of Dreams,English,5717,467619,1,A Martian Odyssey,4366,https://www.archive.org/download/amartianodyssey_1907_librivox/amartianodyssey_01_weinbaum.mp3,amartianodyssey_01_weinbaum
14152,"Folk Stories from Southern Nigeria, West Africa",English,12439,467637,1,Introduction,1173,https://www.archive.org/download/folk_stories_nigeria_2001_librivox/folkstoriesnigeria_00_dayrell.mp3,folkstoriesnigeria_00_dayrell
14153,Late Mattia Pascal,English,8799,467678,1,Translator's note. Author's preface.,1349,https://www.archive.org/download/the_late_mattia_pascal_1910_librivox/latemattiapascal_00_pirandello.mp3,latemattiapascal_00_pirandello
14154,Joyful Widower,English,13451,467707,1,The Joyful Widower - Read by AS,80,https://www.archive.org/download/the_joyful_widower_1906.poem_librivox/joyfulwidower_burns_as.mp3,joyfulwidower_burns_as
14155,Jaffery,English,1255,467717,1,Prologue,128,https://www.archive.org/download/jaffery_1909_librivox/jaffery_00_locke.mp3,jaffery_00_locke
14157,Little Miss Joy-Sing,English,13278,467791,1,What the People Said,482,https://www.archive.org/download/little_miss_joy-sing_1908_librivox/littlemissjoysing_01_long.mp3,littlemissjoysing_01_long
14158,Dragons of the Air,English,11722,467807,1,Preface,268,https://www.archive.org/download/dragons_of_the_air_1911_librivox/dragonsoftheair_00_seeley.mp3,dragonsoftheair_00_seeley
14159,"Harper's Young People, Vol. 01, Issue 17, Feb. 24, 1880",English,12980,467827,1,Tracking a Buried River,840,https://www.archive.org/download/hyp017_1907_librivox/hyp017_01_various.mp3,hyp017_01_various
14160,History of the Devil,English,13278,467842,1,Preface,218,https://www.archive.org/download/history_devil_2005_librivox/history_devil_00_defoe.mp3,history_devil_00_defoe
14161,Tom-Cat,English,13420,467875,1,The Tom-Cat --- read by asm,95,https://www.archive.org/download/the_tom-cat_1907.poem_librivox/tomcat_marquis_asm.mp3,tomcat_marquis_asm
14162,Four Science Fiction Stories,English,6687,467892,1,"Bear Trap, Part I",1994,https://www.archive.org/download/four_sf_stories_1907_librivox/fourstories_01_nourse.mp3,fourstories_01_nourse
14163,Hellenic History,English,6281,467913,1,Introduction,328,https://www.archive.org/download/hellenic_history_2003_librivox/hellenic_00_botsford.mp3,hellenic_00_botsford
14164,Essay Concerning Human Understanding Book IV,English,11884,467944,1,Synopsis,287,https://www.archive.org/download/human_understanding_iv_2003_librivox/humanunderstandingvol4_00_locke.mp3,humanunderstandingvol4_00_locke
14165,Hopalong Cassidy's Rustler Round-Up,English,9393,467967,1,Buckskin,934,https://www.archive.org/download/hopalong_cassidys_rustler_round-up_2012_librivox/hopalongcassidysrustlerroundup_01_mulford.mp3,hopalongcassidysrustlerroundup_01_mulford
14167,Voices of the Rivers,English,9872,468079,1,Dedication,68,https://www.archive.org/download/voices_of_the_rivers_1911_librivox/voicesoftherivers_00_salaman.mp3,voicesoftherivers_00_salaman
14168,Child Whispers,English,13278,468129,1,Preface,111,https://www.archive.org/download/child_whispers_1906_librivox/childwhispers_00_blyton.mp3,childwhispers_00_blyton
14170,Long I Thought that Knowledge,English,8786,468152,1,Long I Thought that Knowledge - Read by BK,142,https://www.archive.org/download/knowledge_1907.poem_librivox/knowledge_whitman_bk.mp3,knowledge_whitman_bk
14171,Mystery of the Fires (version 2),English,11186,468172,1,The Burnt Bungalow,1093,https://www.archive.org/download/mystery_of_the_fires_v2_2002_librivox/mysteryofthefires_01_lavell.mp3,mysteryofthefires_01_lavell
14172,My Little Book of Prayer,English,13278,468192,1,My Little Book of Prayer,1979,https://www.archive.org/download/my_little_book_of_prayer_1907_librivox/mylittlebookofprayer_01_strode.mp3,mylittlebookofprayer_01_strode
14174,Child's Life of St. Joan of Arc,English,13278,468228,1,St. Joan's Birth and Ancestry,535,https://www.archive.org/download/childsjoanofarc_1909_librivox/stjoanofarc_01_mannix.mp3,stjoanofarc_01_mannix
14175,Markenmore Mystery,English,4078,468241,1,Two Wanderers Return,1412,https://www.archive.org/download/the_markenmore_mystery_2107_librivox/markenmoremystery_01_fletcher.mp3,markenmoremystery_01_fletcher
14176,Lost Parchment,English,4837,468265,1,Schoolfellows,1436,https://www.archive.org/download/lost_parchment_2008_librivox/lostparchment_01_hume.mp3,lostparchment_01_hume
14177,"Anne of Geierstein, Volume 1",English,7879,468287,1,Chapter 1,2335,https://www.archive.org/download/anne_geierstein_vol1_1908_librivox/anneofgeierstein_vol1_01_scott.mp3,anneofgeierstein_vol1_01_scott
14179,Explanation of Catholic Morals,English,5717,468310,1,Believing and Doing,580,https://www.archive.org/download/explanationofcatholicmorals_1910_librivox/catholicmorals_01_stapleton.mp3,catholicmorals_01_stapleton
14180,Golden Book of the Dutch Navigators,English,8425,468409,1,"Dedication, Historical introduction",477,https://www.archive.org/download/book_dutch_navigators_1912_librivox/dutchnavigators_00_vanloon.mp3,dutchnavigators_00_vanloon
14181,Rivers to the Sea (Version 2),English,12452,468425,1,Chapter 1 Part I From Spring Night to To A Castil Song,1144,https://www.archive.org/download/rivers_to_sea_version_2_1909_librivox/riverstothesea_01_teasdale.mp3,riverstothesea_01_teasdale
14183,My Chinese Marriage,English,13040,468467,1,In America,2978,https://www.archive.org/download/my_chinese_marriage_1911_librivox/mychinesemarriage_01_franking.mp3,mychinesemarriage_01_franking
14184,Bealby; A Holiday,English,13278,468472,1,Young Bealby goes to Shonts,1893,https://www.archive.org/download/bealbyaholiday_2005_librivox/bealbyaholiday_01_wells.mp3,bealbyaholiday_01_wells
14186,Surgeon In Arms,English,6454,468513,1,Foreword,85,https://www.archive.org/download/a_surgeon_in_arms_1907_librivox/surgeoninarms_00_manion.mp3,surgeoninarms_00_manion
14187,Wishing Bridge,English,8786,468553,1,The Wishing Bridge - Read by BK,165,https://www.archive.org/download/the_wishing_bridge_1907.poem_librivox/wishingbridge_whittier_bk.mp3,wishingbridge_whittier_bk
14188,Hope,English,8786,468580,1,Hope - Read by BK,81,https://www.archive.org/download/hope_1907.poem_librivox/hope_howells_bk.mp3,hope_howells_bk
14189,Pussy Black-Face: The Story of a Kitten and Her Friends,English,12500,468586,1,By the Fire,458,https://www.archive.org/download/pussyblackface_2001_librivox/pussyblackface_01_saunders.mp3,pussyblackface_01_saunders
14190,Gems of Chinese Verse,English,13278,468606,1,"Preface, Introduction, and Poem",410,https://www.archive.org/download/chinese_verse_1909_librivox/gemsofchineseverse_000_various.mp3,gemsofchineseverse_000_various
14191,Princes and Poisoners: Studies of the Court of Louis XIV,English,13415,468788,1,Marie Madeleine de Brinvilliers Part 1: Her Life,3138,https://www.archive.org/download/princes_and_poisoners_1910_librivox/princes_and_poisoners_01_funck-brentano.mp3,princes_and_poisoners_01_funck-brentano
14192,"Short Nonfiction Collection, Vol. 067",English,13460,468825,1,Address to Congress on Resigning His Commission (1783),150,https://www.archive.org/download/nonfiction067_1907_librivox/snf067_addressonresigningcommission_washington_nv.mp3,snf067_addressonresigningcommission_washington_nv
14193,Shirley (version 2),English,13309,468829,1,Levitical,2042,https://www.archive.org/download/shirley_version2_2101_librivox/shirley_01_bronte.mp3,shirley_01_bronte
14194,Lake Mystery,English,13072,468866,1,Prologue,1100,https://www.archive.org/download/lake_mystery_1911_librivox/lakemystery_00_dana.mp3,lakemystery_00_dana
14195,20 Short Science Fiction Stories,English,6687,468900,1,The Blindman's World,2805,https://www.archive.org/download/20shortsfstories_1908_librivox/20shortsfstories_01_various.mp3,20shortsfstories_01_various
14196,Rock Crystal (Version 2),English,12055,468942,1,Section 1,894,https://www.archive.org/download/rockcrystal_1907_librivox/rockcrystal_01_stifter.mp3,rockcrystal_01_stifter
14197,A to Zed Collection Vol. 001,English,13278,468951,1,Piffle's A B C Book of Funny Animals,262,https://www.archive.org/download/a_to_zed_1910_librivox/atozed_01_various.mp3,atozed_01_various
14198,Our Little Brazilian Cousin,English,13278,468977,1,Preface,92,https://www.archive.org/download/ourlittlebraziliancousin_1912_librivox/braziliancousin_00_roulet.mp3,braziliancousin_00_roulet
14199,Einstein Theory of Relativity,English,4174,468992,1,Note & Introduction,1079,https://www.archive.org/download/einstein_theory_of_relativity_2002_librivox/einsteintheoryofrelativity_1_lorentz.mp3,einsteintheoryofrelativity_1_lorentz
14201,Doomsday Eve,English,251,469028,1,Chapter 1,987,https://www.archive.org/download/doomsday_eve_1907_librivox/doomsdayeve_01_williams.mp3,doomsdayeve_01_williams
14202,Short Story Collection Vol. 082,English,3374,469064,1,African Verdict by Johann Gottfried Herder,209,https://www.archive.org/download/ss_082_1910_librivox/ss_082_01_various.mp3,ss_082_01_various
14203,Pep: The Story Of A Brave Dog,English,6454,469072,1,Introduction: A Friend To Man,1258,https://www.archive.org/download/pep_the_story_of_a_brave_dog_1907_librivox/pepstorybravedog_00_hawkes.mp3,pepstorybravedog_00_hawkes
14204,Our Mat,English,8786,469080,1,Our Mat - Read by BK,148,https://www.archive.org/download/our_mat_1907.poem_librivox/ourmat_paterson_bk.mp3,ourmat_paterson_bk
14206,Odyssey (Version 3),English,251,469153,1,Book I,1487,https://www.archive.org/download/odyssey_ver_3_1909_librivox/odyssey_01_homer.mp3,odyssey_01_homer
14207,Our Master: Thoughts for Salvationists about Their Lord,English,8425,469177,1,Dedication and Preface,85,https://www.archive.org/download/ourmaster_1908_librivox/ourmaster_00_booth.mp3,ourmaster_00_booth
14208,Sleuth of St. James Square,English,13278,469192,1,The Thing on the Hearth,1842,https://www.archive.org/download/sleuth_st_james_square_2012_librivox/sleuth_st_james_square_01_post.mp3,sleuth_st_james_square_01_post
14209,Christian Nurse and Her Mission in the Sick Room,English,925,469208,1,Preface,171,https://www.archive.org/download/christian_nurse_2004_librivox/christiannurse_00_gautrelet.mp3,christiannurse_00_gautrelet
14210,"Theism or Atheism, The Great Alternative",English,688,469221,1,Preface,383,https://www.archive.org/download/theismoratheism_2007_librivox/theismoratheism_00_cohen.mp3,theismoratheism_00_cohen
14215,Four Stragglers,English,8138,469492,1,Prologue: The Four of Them,805,https://www.archive.org/download/four_stragglers_ls_1910_librivox/fourstragglers_00_packard.mp3,fourstragglers_00_packard
14216,3 SF Stories by Jack Williamson,English,5717,469511,1,The Cosmic Express,1769,https://www.archive.org/download/3storiesbyjackwilliamson_1908_librivox/3byjackwilliamson_01_williamson.mp3,3byjackwilliamson_01_williamson
14217,Short Ghost and Horror Collection 035,English,13654,475732,1,The Apparition,1145,https://www.archive.org/download/ghohor035_1910_librivox/ghohor035_apparition_maupassant_ns.mp3,ghohor035_apparition_maupassant_ns
14219,House by the Medlar Tree,English,12227,469557,1,Introduction,429,https://www.archive.org/download/house_by_the_medlar_tree_1911_librivox/housebythemedlartree_00_verga.mp3,housebythemedlartree_00_verga
14220,"World’s Story Volume VIII: Norway, Sweden, Denmark, Iceland, Greenland and the Search for the Poles",English,10179,469573,1,"The humiliating entry of Sonnavater and Knut into Stockholm, by C. G. Hellquist, (Swedish artist, 1851-1890), painting frontispiece",143,https://www.archive.org/download/worlds_story_volume_viii_1911_librivox/worldstory_volume08_001_tappan.mp3,worldstory_volume08_001_tappan
